Exact Source URL,HTTP Status,Title,H1,Primary Intent,Content Type,Historic Equivalent,Final Action,Destination,Why,Human Review Required
/resources/hard-fm-vs-soft-fm-vs-specialist-engineering,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/legionella-governance-guide,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/legionella-guide,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/ppm-vs-reactive-maintenance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/switch-playbook,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/tender-support,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/top-fm-providers-uk,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/what-is-a-compliance-calendar,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/what-is-a-ppm-planner,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/what-is-an-asset-register,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/what-is-integrated-facilities-management,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/resources/what-is-total-facilities-management,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/resources,301_TO_TARGET,/resources,Intent-matched: General legacy redirect to homepage,NO
/search,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/,301_TO_TARGET,/,Semantic intent consolidation into protected historic page,YES
/sectors/airports,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/aviation,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/construction-developments,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/education,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/education-facilities-management,301_TO_TARGET,/education-facilities-management,Consolidation of /sectors/* to historic root sector page,NO
/sectors/healthcare-public,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/hospitality-leisure,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/hotels-leisure,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/industrial-logistics,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/logistics-parks,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/offices,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/offices-corporate,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/pbsa,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/residential,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/residential-facilities-management,301_TO_TARGET,/residential-facilities-management,Consolidation of /sectors/* to historic root sector page,NO
/sectors/residential-pbsa,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/retail-hospitality,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/retail-service-stations,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/sectors/venues,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/sectors,301_TO_TARGET,/sectors,Fallback to main sectors hub,NO
/services/abseil-rail-certification,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/access-control,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/mechanical-electrical/access-control,301_TO_TARGET,/mechanical-electrical/access-control,Semantic intent consolidation into protected historic page,NO
/services/access-control-advanced,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/air-filtration-hepa,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/anpr-systems,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/bms-integration-testing,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/bmu-cradle-servicing,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/building-fabric,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/building-maintenance,301_TO_TARGET,/building-maintenance,Semantic intent consolidation into protected historic page,NO
/services/building-inspections,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/building-inspecting-testing,301_TO_TARGET,/building-inspecting-testing,Semantic intent consolidation into protected historic page,NO
/services/car-park-co-monitoring,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/car-park-fume-extraction,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/cctv-maintenance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/commercial-plumbing,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/plumbing-gas,301_TO_TARGET,/plumbing-gas,Semantic intent consolidation into protected historic page,NO
/services/compressor-maintenance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical-infrastructure,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/safety-critical-emergency-systems,301_TO_TARGET,/safety-critical-emergency-systems,Semantic intent consolidation into protected historic page,NO
/services/critical/arc-flash-assessment,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/arc-flash-assessment/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/data-room-audits/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/generator-maintenance/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/hv-switching/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/lightning-protection/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-quality/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/power-redundancy/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/thermal-imaging/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/critical/ups-maintenance/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/data-centre-cooling-compliance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/dilapidation-compliance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/disaster-recovery,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/dock-leveller-maintenance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/drainage-cctv-surveys,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/plumbing-gas,301_TO_TARGET,/plumbing-gas,Drainage CCTV surveys → Plumbing & Gas historic page (drainage-services not in registry),NO
/services/drone-inspections,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/aerial-drone-building-inspection,301_TO_TARGET,/aerial-drone-building-inspection,Semantic intent consolidation into protected historic page,NO
/services/dry-riser-testing,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/mechanical-electrical,301_TO_TARGET,/mechanical-electrical,Semantic intent consolidation into protected historic page,NO
/services/electrical-compliance,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/electrical/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/mechanical-electrical/emergency-light-testing,301_TO_TARGET,/mechanical-electrical/emergency-light-testing,Semantic intent consolidation into protected historic page,NO
/services/emergency-lighting/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-lighting/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/emergency-response,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/24-7-fm-support,301_TO_TARGET,/24-7-fm-support,Semantic intent consolidation into protected historic page,NO
/services/emergency-systems,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/safety-critical-emergency-systems,301_TO_TARGET,/safety-critical-emergency-systems,Semantic intent consolidation into protected historic page,NO
/services/energy-audits,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/energy-optimisation,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/environmental-noise-surveys,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/evacuation-chair-servicing,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire-alarms,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/fire-emergency-systems,301_TO_TARGET,/fire-emergency-systems,Semantic intent consolidation into protected historic page,NO
/services/fire-compartmentation-surveys,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire-safety,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/fire-emergency-systems,301_TO_TARGET,/fire-emergency-systems,Semantic intent consolidation into protected historic page,NO
/services/fire/birmingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/chesterfield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/derby,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/leeds,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/lincoln,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/london,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/manchester,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/nottingham,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fire/sheffield,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/front-of-house,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
/services/fume-extraction-lev,UNKNOWN,,,LEGACY_REDIRECT,LEGACY,/services,301_TO_TARGET,/services,Fallback to main services hub,NO
